403;1140002;BONITA LOVE;-2;26.7;1;19/12/2011
676;1150101;FRINE ICE ;-4;27;1;30/01/2012
677;1150102;FRINE SUN;-1;17.5;1;30/01/2012
675;1150103;FRINE CRISTAL ;-1;17.5;1;30/01/2012
443;1501001;ETHIOPIA ;-1;27;1;20/12/2011
444;1503001;VAINILLA ;-1;36.7;1;20/12/2011
448;1504001;REMEMBER ;-1;20;1;20/12/2011
578;1504003;SERENITY;-2;26.7;1;09/01/2012
555;1505001;EGO;-3;33.4;1;24/12/2011
341;1507001;AIR 55ML. ;-3;33.4;1;16/12/2011
437;1508001;AMOR M ;-12;36.7;1;19/12/2011
349;1509001;LAS MIL Y UNA NOCHES ;-7;36.7;1;16/12/2011
445;1509002;FEZ;-4;36.7;1;20/12/2011
622;1510001;LEGEND;-2;33.4;1;06/01/2012
446;1512001;HAPPY ;-12;27;1;20/12/2011
447;1513001;BITACORA ;0;33.4;1;20/12/2011
378;1515001;BRISAS;-4;33.4;1;19/12/2011
288;5010001;JABÓN TOCADOR CONEJITO;-11;7.7;1;16/12/2011
287;5010002;JABÓN TOCADOR PATITO;-7;7.7;1;16/12/2011
289;5010003;JABÓN TOCADOR PERRITO;-9;7.7;1;16/12/2011
295;5010101;BAÑO LÍQUIDO;-1;12.3;1;16/12/2011
310;5031030;DEO CORPORAL Nº 30;-1;13.1;1;16/12/2011
462;5040001;JABÓN TRATANTE C/ ALOE VERA;0;11.6;1;21/12/2011
461;5040003;JABÓN TRATANTE ANTICELULÍTICO;-3;11.6;1;21/12/2011
728;5040004;JABON TRATANTE EXFOLIANTE;-2;11.6;1;06/02/2012
329;5056501;ALCOHOL EN GEL 75 ML. ;-4;7.7;1;16/12/2011
811;5057006;JABON LIQUIDO DE CEREZA ;-4;13.9;1;08/03/2012
663;5057008;REPUESTO JABON LIQUIDO ;-10;10;1;24/01/2012
641;5060001;CERA DEPILATORIA C/APLICADOR ;0;21.6;1;09/01/2012
786;5092001;ESPONJA SPA P/BAÑO Y MASAJES;-1;7.7;1;05/03/2012
756;5092003;PORTACEPILL0 DENTAL ;-3;7.7;1;14/02/2012
282;5100001;MANITOS AMARILLAS;-21;15.4;1;16/12/2011
204;5100002;MANITOS CELESTES ;-14;15.4;1;15/12/2011
283;5100003;MANITOS ROSAS;-21;15.4;1;16/12/2011
286;5100004;MANITOS ALGODÓN;-9;15.4;1;16/12/2011
284;5100005;MANITOS DUENDES;-5;15.4;1;16/12/2011
285;5100006;MANITOS SALVEMOS EL PLANETA;-6;15.4;1;16/12/2011
293;5101001;COLONIA PARA BEBÉ;-1;14.3;1;16/12/2011
298;5102001;STAR NENES;-20;13.1;1;16/12/2011
297;5102002;STAR NENAS;-22;13.1;1;16/12/2011
635;5110004;BRUMA CORPORAL MELOCOTON;0;15.4;1;09/01/2012
636;51100045;BRUMA CORPORAL PERA ;0;15.4;1;09/01/2012
637;5110006;BRUMA CORPORLA POMELO ;0;15.4;1;09/01/2012
205;5115002;GOBLIN NENES;-1;19.3;1;15/12/2011
294;5125001;ACEITE PARA BEBÉ;-3;10;1;16/12/2011
299;5127001;EMULCIÓN OLEO CALCÁREO;-4;9.3;1;16/12/2011
296;5128003;ANTIFIEBRE;-13;7.7;1;16/12/2011
300;5130001;KIT INFANTIL;-2;32;1;16/12/2011
384;5150009;MONEDERO ANIMAL PRINT;-4;6.2;1;19/12/2011
812;5150013;SOBRE KITY METALIZADO ;-2;23.1;1;09/03/2012
492;5250001;COLONIA AMBRÉ;-8;19.3;1;24/12/2011
537;5250002;COLONIA CAMPESTRE;-1;19.3;1;24/12/2011
538;5250003;COLONIA CIELO;-1;19.3;1;24/12/2011
536;5250005;COLONIA TIERRA;-1;19.3;1;24/12/2011
405;5301001;DEO CORPORAL Nº 01;-7;13.1;1;19/12/2011
423;5301003;DEO CORPORAL Nº 03;-2;13.1;1;19/12/2011
687;5301004;DEO CORPORAL Nº 04;-5;13.1;1;30/01/2012
406;5301007;DEO CORPORAL Nº 07;-5;13.1;1;19/12/2011
311;5301010;DEO CORPORAL Nº 10;-1;13.1;1;16/12/2011
309;5301018;DEO CORPORAL Nº 18;-5;13.1;1;16/12/2011
